@RELATION cor
@ATTRIBUTE atr1 NUMERIC
@ATTRIBUTE atr2 NUMERIC
@ATTRIBUTE atr3 NUMERIC
@ATTRIBUTE atr4 NUMERIC
@ATTRIBUTE atr5 NUMERIC
@ATTRIBUTE atr6 NUMERIC
@ATTRIBUTE atr7 NUMERIC
@ATTRIBUTE atr8 NUMERIC
@ATTRIBUTE atr9 NUMERIC
@ATTRIBUTE atr10 NUMERIC
@ATTRIBUTE atr11 NUMERIC
@ATTRIBUTE atr12 NUMERIC
@ATTRIBUTE atr13 NUMERIC
@ATTRIBUTE atr14 NUMERIC
@ATTRIBUTE atr15 NUMERIC
@ATTRIBUTE atr16 NUMERIC
@ATTRIBUTE atr17 NUMERIC
@ATTRIBUTE atr18 NUMERIC
@ATTRIBUTE atr19 NUMERIC
@ATTRIBUTE atr20 NUMERIC
@ATTRIBUTE atr21 NUMERIC
@ATTRIBUTE atr22 NUMERIC
@ATTRIBUTE atr23 NUMERIC
@ATTRIBUTE atr24 NUMERIC
@ATTRIBUTE atr25 NUMERIC
@ATTRIBUTE atr26 NUMERIC
@ATTRIBUTE atr27 NUMERIC
@ATTRIBUTE atr28 NUMERIC
@ATTRIBUTE atr29 NUMERIC
@ATTRIBUTE atr30 NUMERIC
@ATTRIBUTE atr31 NUMERIC
@ATTRIBUTE atr32 NUMERIC
@ATTRIBUTE atr33 NUMERIC
@ATTRIBUTE atr34 NUMERIC
@ATTRIBUTE atr35 NUMERIC
@ATTRIBUTE atr36 NUMERIC
@ATTRIBUTE atr37 NUMERIC
@ATTRIBUTE atr38 NUMERIC
@ATTRIBUTE atr39 NUMERIC
@ATTRIBUTE atr40 NUMERIC
@ATTRIBUTE atr41 NUMERIC
@ATTRIBUTE atr42 NUMERIC
@ATTRIBUTE atr43 NUMERIC
@ATTRIBUTE atr44 NUMERIC
@ATTRIBUTE atr45 NUMERIC
@ATTRIBUTE atr46 NUMERIC
@ATTRIBUTE atr47 NUMERIC
@ATTRIBUTE atr48 NUMERIC
@ATTRIBUTE atr49 NUMERIC
@ATTRIBUTE atr50 NUMERIC
@ATTRIBUTE atr51 NUMERIC
@ATTRIBUTE atr52 NUMERIC
@ATTRIBUTE atr53 NUMERIC
@ATTRIBUTE atr54 NUMERIC
@ATTRIBUTE atr55 NUMERIC
@ATTRIBUTE atr56 NUMERIC
@ATTRIBUTE atr57 NUMERIC
@ATTRIBUTE atr58 NUMERIC
@ATTRIBUTE atr59 NUMERIC
@ATTRIBUTE atr60 NUMERIC
@ATTRIBUTE atr61 NUMERIC
@ATTRIBUTE atr62 NUMERIC
@ATTRIBUTE atr63 NUMERIC
@ATTRIBUTE atr64 NUMERIC
@ATTRIBUTE atr65 NUMERIC
@ATTRIBUTE atr66 NUMERIC
@ATTRIBUTE atr67 NUMERIC
@ATTRIBUTE atr68 NUMERIC
@ATTRIBUTE atr69 NUMERIC
@ATTRIBUTE atr70 NUMERIC
@ATTRIBUTE atr71 NUMERIC
@ATTRIBUTE atr72 NUMERIC
@ATTRIBUTE atr73 NUMERIC
@ATTRIBUTE atr74 NUMERIC
@ATTRIBUTE atr75 NUMERIC
@ATTRIBUTE atr76 NUMERIC
@ATTRIBUTE atr77 NUMERIC
@ATTRIBUTE atr78 NUMERIC
@ATTRIBUTE atr79 NUMERIC
@ATTRIBUTE atr80 NUMERIC
@ATTRIBUTE atr81 NUMERIC
@ATTRIBUTE atr82 NUMERIC
@ATTRIBUTE atr83 NUMERIC
@ATTRIBUTE atr84 NUMERIC
@ATTRIBUTE atr85 NUMERIC
@ATTRIBUTE atr86 NUMERIC
@ATTRIBUTE atr87 NUMERIC
@ATTRIBUTE atr88 NUMERIC
@ATTRIBUTE atr89 NUMERIC
@ATTRIBUTE atr90 NUMERIC
@ATTRIBUTE atr91 NUMERIC
@ATTRIBUTE atr92 NUMERIC
@ATTRIBUTE atr93 NUMERIC
@ATTRIBUTE atr94 NUMERIC
@ATTRIBUTE atr95 NUMERIC
@ATTRIBUTE atr96 NUMERIC
@ATTRIBUTE atr97 NUMERIC
@ATTRIBUTE atr98 NUMERIC
@ATTRIBUTE atr99 NUMERIC
@ATTRIBUTE atr100 NUMERIC
@ATTRIBUTE atr101 NUMERIC
@ATTRIBUTE atr102 NUMERIC
@ATTRIBUTE atr103 NUMERIC
@ATTRIBUTE atr104 NUMERIC
@ATTRIBUTE atr105 NUMERIC
@ATTRIBUTE atr106 NUMERIC
@ATTRIBUTE atr107 NUMERIC
@ATTRIBUTE atr108 NUMERIC
@ATTRIBUTE atr109 NUMERIC
@ATTRIBUTE atr110 NUMERIC
@ATTRIBUTE atr111 NUMERIC
@ATTRIBUTE atr112 NUMERIC
@ATTRIBUTE atr113 NUMERIC
@ATTRIBUTE atr114 NUMERIC
@ATTRIBUTE atr115 NUMERIC
@ATTRIBUTE atr116 NUMERIC
@ATTRIBUTE atr117 NUMERIC
@ATTRIBUTE atr118 NUMERIC
@ATTRIBUTE atr119 NUMERIC
@ATTRIBUTE class {0,1,2,3,4,5,6,7,8,9}

@DATA
41,10,8,17,11,14,11,10,10,15,30,10,24,12,6,10,8,10,9,11,34,18,12,9,10,9,9,9,7,11,83,4,4,2,3,26,1,2,3,20,97,6,4,2,2,8,3,1,2,10,114,5,4,2,3,3,2,1,1,8,22,13,10,19,3,3,3,9,15,53,23,15,16,24,6,2,3,11,8,15,50,18,15,9,8,3,5,33,51,29,35,4,2,3,9,27,29,27,25,37,54,2,5,5,10,20,18,33,13,42,69,7,3,2,9,30,55,17,28,17,0

21,3,16,21,8,10,14,10,21,23,29,5,19,24,9,8,9,13,17,20,45,3,27,32,6,10,8,19,18,21,79,39,64,23,10,4,2,2,1,5,96,33,58,25,7,3,2,1,1,5,113,37,39,23,7,3,1,1,1,6,11,3,3,3,3,12,15,18,53,67,9,3,2,5,4,4,19,31,47,64,16,5,4,5,5,15,29,25,72,52,25,10,10,12,11,8,5,18,50,49,32,14,10,12,8,11,8,15,54,44,51,15,10,12,14,9,8,18,33,60,0

5,2,2,2,4,4,3,4,71,115,6,1,1,3,3,5,4,3,84,111,7,1,1,5,5,3,5,7,84,100,25,41,8,8,7,13,15,52,31,12,28,47,11,6,8,10,12,58,28,10,28,46,16,11,10,9,14,54,18,10,18,1,1,2,29,21,18,10,23,43,18,2,1,3,31,27,15,13,17,50,26,2,2,5,44,27,24,22,16,19,87,11,7,3,6,7,4,3,26,21,102,4,8,4,3,3,4,12,24,20,119,6,11,6,15,4,3,6,6,22,0

16,10,8,7,13,16,11,20,54,58,27,14,7,11,12,15,16,25,52,51,21,12,7,8,12,15,17,19,53,56,23,15,18,10,16,19,19,18,18,42,56,14,19,9,11,26,15,19,19,33,36,14,18,13,7,24,16,17,16,47,141,58,12,5,3,2,3,2,2,6,153,54,11,3,3,1,2,2,2,5,153,48,7,4,3,3,2,3,3,5,14,3,3,4,6,7,9,31,137,10,21,10,9,10,5,10,10,24,123,15,17,11,5,4,8,7,10,25,137,12,0

118,65,36,2,2,1,1,1,1,2,133,62,28,1,1,1,1,1,1,1,132,68,19,3,1,1,1,1,1,1,10,7,4,9,16,22,61,81,5,6,15,8,9,12,18,22,60,71,3,3,7,8,6,12,17,32,64,69,4,4,27,34,30,13,15,21,12,5,6,44,27,38,29,16,21,31,16,5,22,9,66,40,39,27,25,22,6,7,4,4,20,10,11,14,13,16,10,14,9,85,25,12,11,15,13,13,5,13,25,56,67,17,13,20,9,10,16,21,28,33,0

7,5,13,7,10,27,13,28,22,27,7,3,7,7,19,23,16,22,24,64,17,3,9,5,8,22,32,23,26,77,8,8,8,11,12,7,6,9,9,55,7,11,5,5,3,7,13,24,18,51,0,8,10,16,10,11,22,21,19,64,46,7,15,15,8,11,28,23,15,84,35,15,8,15,18,7,4,11,22,74,54,15,8,9,15,13,10,14,27,71,11,7,7,14,20,14,16,42,21,47,6,5,8,34,22,16,16,36,29,28,50,16,20,17,14,13,20,47,17,27,0

39,11,11,19,29,59,29,20,1,3,53,9,9,17,22,41,38,29,1,2,49,8,8,13,26,42,39,28,7,3,35,8,37,125,14,1,1,1,1,1,52,9,27,119,13,2,1,1,1,1,45,7,25,128,15,2,1,1,1,1,30,7,5,10,14,18,5,11,15,38,14,9,33,9,16,5,6,12,17,18,48,30,27,37,19,11,14,23,7,23,27,4,6,4,9,8,17,15,19,92,24,4,6,4,9,13,17,15,15,80,44,7,6,11,25,16,22,28,15,45,0

196,24,7,1,1,1,1,1,1,1,204,20,3,1,1,1,1,1,1,1,204,20,3,1,1,1,1,1,1,1,176,22,8,3,3,3,4,5,4,3,178,27,8,3,1,3,3,3,2,1,179,25,10,4,2,2,2,2,2,2,14,7,4,5,8,7,10,35,10,17,13,4,7,8,10,14,9,45,16,14,53,11,8,8,13,22,9,7,13,20,5,3,3,2,2,5,3,11,11,26,5,2,4,3,3,5,9,9,16,25,6,3,10,9,6,6,9,24,36,42,0

10,2,8,73,7,4,3,4,10,60,11,2,5,93,9,8,2,5,5,55,10,6,10,77,4,2,5,7,7,55,67,12,4,4,4,4,5,9,11,34,84,10,4,3,3,5,8,12,7,25,68,9,5,5,10,6,5,6,12,36,19,16,15,21,19,11,23,5,74,30,21,19,19,17,16,16,16,26,55,24,39,22,18,20,19,34,12,33,19,15,6,15,54,23,7,9,89,14,7,14,8,7,68,22,36,9,54,15,7,13,13,24,23,34,44,12,44,14,9,18,0

79,120,16,4,4,2,1,1,1,1,96,106,19,3,1,1,1,1,1,1,75,103,35,4,3,4,2,1,1,1,128,64,13,4,4,3,3,3,2,3,141,71,6,2,1,1,1,1,1,1,185,23,3,2,2,3,3,3,1,2,20,9,10,11,7,5,12,18,18,48,24,9,19,21,12,11,11,31,15,37,46,13,27,15,15,18,17,31,24,24,27,17,11,4,8,11,16,16,36,47,51,7,11,14,13,18,21,18,35,34,81,9,19,15,31,12,15,19,16,15,0

49,14,86,3,75,1,1,1,1,1,55,11,81,4,76,1,1,1,1,1,55,9,80,3,80,1,1,1,1,1,24,3,2,2,2,3,7,4,7,36,22,5,3,4,2,3,7,4,5,33,22,5,3,3,2,3,7,4,6,26,56,13,9,6,7,4,13,12,7,14,67,11,6,5,8,8,6,14,13,13,114,13,5,9,18,7,4,11,14,15,22,9,9,16,6,5,5,8,25,10,40,7,9,11,13,3,6,7,89,27,84,10,11,26,6,5,7,39,24,8,0

10,3,4,7,7,15,21,18,27,99,11,3,5,7,15,14,23,18,34,85,24,6,11,11,9,21,22,19,34,43,13,3,4,3,3,13,13,13,17,37,16,4,4,3,13,11,14,12,16,44,26,7,9,11,12,15,13,25,13,50,15,8,9,6,7,3,9,16,28,77,39,12,14,10,10,10,25,23,52,23,36,15,9,11,20,25,24,16,50,16,35,15,31,10,11,7,26,45,18,8,54,21,28,11,9,9,25,39,12,11,89,28,26,21,12,10,15,5,4,6,0

37,35,28,36,44,26,10,4,3,5,37,37,35,43,28,19,6,4,3,5,39,35,32,37,37,16,5,5,4,10,29,12,9,8,12,14,17,24,75,30,48,16,11,11,18,10,10,20,66,17,74,19,11,14,12,15,22,17,38,4,9,4,3,2,4,10,13,34,22,22,10,3,1,3,9,15,27,14,33,61,17,4,2,3,6,17,25,22,29,71,9,9,10,10,8,11,9,14,24,35,27,5,11,16,19,15,13,16,12,30,26,14,19,19,17,16,13,18,21,18,0

